lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
143,1,143.1,9,21,4,4,1,0,3,0
18,1,139.0,6,30,4,3,2,3,0,1
52,0,96.9,12,7,4,4,0,0,3,0
0,0,110.0,9,19,2,2,1,0,3,1
1,0,124.0,8,11,4,1,0,0,0,1
12,1,108.0,2,5,4,2,1,0,3,1
156,0,45.87,11,2,3,2,1,0,0,1
47,1,124.1,3,18,4,2,2,0,3,0
32,0,231.0,12,19,4,1,1,1,5,0
33,0,65.0,9,28,1,2,0,0,0,1
5,1,115.0,9,9,4,1,0,3,0,1
1,0,105.0,8,10,4,0,1,0,0,1
74,0,112.0,2,21,3,3,2,0,5,1
219,0,102.85,10,3,4,3,1,0,0,0
223,1,85.5,8,15,4,0,1,3,0,0
26,0,126.0,4,13,4,1,0,0,3,1
18,0,174.0,9,15,4,2,0,0,3,0
160,0,90.0,4,27,4,4,2,0,0,0
34,2,77.6,2,22,3,2,1,0,0,1
31,0,96.3,10,18,4,0,2,0,0,1
5,3,110.0,2,12,4,1,0,0,0,1
5,0,64.0,2,2,3,3,0,0,0,1
62,1,105.3,7,17,4,1,2,0,0,1
3,0,166.25,9,22,2,1,0,0,3,1
121,0,71.0,4,2,3,1,1,0,0,1
6,0,130.0,10,29,3,1,0,0,0,1
1,2,153.0,8,9,4,0,1,0,5,1
24,2,150.0,6,14,4,5,0,0,3,1
7,2,152.0,9,15,4,2,0,0,0,1
119,0,264.1,7,11,4,0,1,1,5,0
91,0,159.3,8,21,4,0,2,0,3,1
255,0,72.0,11,12,4,5,2,0,1,0
0,1,102.0,8,1,4,0,1,0,0,1
80,1,93.6,11,19,4,1,2,0,0,1
190,0,96.3,10,26,4,4,0,0,0,0
0,0,147.0,9,22,2,2,0,0,0,1
19,2,140.0,10,21,4,1,0,3,0,1
152,0,133.17,7,16,4,4,2,1,0,0
165,0,108.04,7,6,4,4,2,0,0,0
34,0,105.12,10,19,3,3,1,1,0,1
83,1,105.3,3,25,4,2,1,0,3,1
29,0,120.35,4,19,4,4,0,0,3,0
21,1,140.0,8,30,4,1,0,0,0,1
0,0,185.0,9,19,2,2,1,0,0,1
44,0,251.7,6,16,4,3,0,0,3,0
80,1,94.6,11,4,4,2,1,0,0,1
110,0,70.0,12,9,3,1,0,0,0,1
24,0,95.0,10,3,2,0,1,0,0,1
128,1,151.2,10,18,4,5,1,0,3,1
69,1,139.57,10,16,4,3,2,0,5,1
29,0,75.05,2,19,4,2,0,3,0,0
38,1,137.7,4,10,4,3,2,0,0,1
47,1,67.5,12,24,4,1,0,3,0,1
46,0,60.0,1,18,3,1,1,0,0,1
253,2,80.75,9,12,4,5,2,0,0,1
36,0,135.9,8,18,4,3,0,0,0,0
153,1,90.0,12,10,4,1,2,0,0,1
139,1,129.0,6,4,4,1,2,0,0,1
77,2,112.5,4,25,4,1,1,0,0,1
32,0,131.4,4,1,4,2,1,0,3,0
20,1,93.17,6,14,4,2,0,0,0,1
216,1,96.3,8,5,4,1,0,0,0,0
8,1,77.92,12,27,4,1,2,3,0,1
38,1,87.3,2,5,4,2,0,0,3,0
232,2,167.95,8,22,4,4,1,0,5,0
39,1,69.22,1,27,4,3,0,0,3,1
157,2,106.2,3,24,4,3,1,0,0,0
22,0,82.33,2,4,4,3,0,0,0,0
60,0,145.8,6,8,4,2,0,0,3,0
62,0,75.0,11,21,3,3,1,0,0,1
175,1,96.3,7,13,4,2,0,0,0,1
23,1,147.9,11,22,4,4,0,0,5,0
98,3,90.97,6,5,4,3,2,0,0,1
188,2,123.75,8,9,4,5,2,0,0,0
75,0,129.0,7,8,4,2,1,0,3,0
39,2,174.25,11,7,4,3,1,0,0,1
92,2,125.1,9,19,4,0,1,3,0,1
28,0,119.0,7,29,4,1,0,0,0,0
0,0,141.49,10,29,4,1,0,0,3,1
33,0,124.25,9,12,4,4,1,0,1,0
0,0,58.0,12,27,3,1,2,0,0,1
17,1,60.0,1,30,4,1,1,3,0,1
55,1,112.5,10,28,3,4,0,0,3,1
202,0,86.75,7,21,4,1,0,0,1,0
156,1,105.3,7,26,4,1,0,0,0,0
103,0,205.0,12,31,3,1,2,0,0,0
4,0,151.5,10,7,4,2,0,0,0,1
84,0,75.0,5,2,3,2,1,0,0,1
6,0,84.0,3,13,2,0,1,0,0,0
292,1,81.82,10,23,4,4,2,0,1,1
1,2,90.0,8,8,4,1,1,0,0,1
0,2,107.0,11,14,4,1,0,0,3,1
36,2,104.0,12,10,4,2,2,0,0,1
91,0,135.9,8,3,4,1,0,0,0,0
77,1,109.93,12,31,4,3,0,0,0,1
20,1,90.65,11,13,4,2,2,0,0,1
0,1,89.0,4,13,4,1,0,3,0,1
36,3,96.9,11,14,4,4,1,0,3,1
30,2,126.6,4,27,4,3,0,0,3,1
77,3,100.84,4,10,4,3,2,0,0,1
7,2,133.83,4,9,4,1,2,0,0,1
141,2,85.5,8,29,4,2,1,3,0,1
47,2,139.5,10,9,4,1,2,0,3,1
4,1,90.0,10,6,3,3,0,0,0,1
184,1,118.0,4,30,4,1,0,0,0,0
92,1,76.5,3,31,4,3,2,3,0,0
42,0,150.3,7,8,4,1,0,0,3,0
19,1,130.0,11,4,4,1,0,0,3,0
1,3,95.0,3,31,2,1,0,0,0,1
19,0,108.67,12,8,4,3,0,0,0,1
39,0,68.76,2,22,4,4,1,0,1,1
82,1,159.3,5,17,4,3,0,0,3,1
15,0,106.33,12,7,4,3,0,0,0,1
42,1,97.63,3,20,4,2,2,0,0,1
237,1,86.5,8,5,4,2,0,0,1,0
70,1,79.5,10,31,4,2,1,3,0,1
8,2,81.0,8,19,4,3,0,3,0,1
4,2,89.0,3,4,4,2,1,3,0,1
235,0,119.85,9,28,4,4,0,0,0,0
0,0,86.0,1,1,4,1,0,3,0,1
13,2,130.0,2,6,4,1,2,0,0,1
8,1,131.0,6,22,4,2,0,0,3,1
0,1,98.0,8,22,4,1,1,3,0,1
41,1,104.99,8,15,4,2,1,3,0,1
17,1,117.04,10,7,4,2,2,0,0,1
1,2,184.5,7,8,4,2,2,0,3,1
66,2,138.99,7,15,4,5,2,0,3,1
66,0,154.8,6,4,4,1,1,0,3,0
77,1,94.49,3,27,4,4,2,0,3,1
0,0,65.0,10,12,2,0,1,0,0,1
204,0,141.3,10,7,4,2,0,0,3,0
49,0,110.7,9,6,4,3,0,0,0,0
19,1,107.03,9,23,4,2,1,3,0,1
7,1,97.0,5,16,4,0,1,0,0,1
89,3,108.0,10,8,4,2,2,0,1,1
2,1,167.0,7,1,4,1,0,0,0,1
4,1,40.0,3,29,2,1,0,0,0,1
11,1,140.0,4,24,4,0,2,0,0,1
44,0,212.42,3,18,4,3,2,1,5,0
29,3,186.2,10,5,4,2,0,0,3,1
70,3,74.8,12,22,4,3,2,3,0,1
61,0,90.0,11,21,3,1,2,0,3,1
22,0,65.75,1,9,4,1,2,3,0,1
146,1,103.5,7,13,4,3,0,3,0,1
55,0,80.3,2,26,4,2,0,0,0,1
56,0,85.5,9,20,3,1,0,0,0,1
78,2,119.85,5,14,4,2,2,0,0,1
67,1,142.2,7,20,4,2,0,0,3,0
39,3,152.1,8,15,4,1,1,0,0,1
327,0,0.0,9,9,4,4,2,1,0,1
16,0,84.0,6,12,4,0,2,0,0,1
56,1,216.9,8,13,4,1,2,0,5,1
111,1,99.45,6,26,4,2,2,0,0,1
152,0,91.93,8,20,4,5,2,3,0,0
4,0,106.14,8,14,4,5,2,0,0,1
2,3,123.5,8,28,4,2,0,0,0,1
98,1,86.7,4,9,4,2,2,0,0,0
18,0,85.0,2,22,4,0,1,0,0,1
23,1,0.0,10,8,4,0,0,0,0,1
0,0,88.0,12,28,4,1,0,3,0,1
47,1,117.45,9,4,4,2,2,0,3,1
112,1,127.8,8,11,4,3,1,0,3,1
28,2,130.0,11,2,4,3,0,0,0,1
119,1,177.3,7,14,4,2,0,0,5,1
34,2,74.8,11,14,4,5,2,0,0,0
175,1,130.05,8,2,4,4,0,0,3,0
5,0,64.8,12,1,3,3,0,0,0,1
43,1,109.49,6,18,4,1,0,0,3,1
15,0,176.7212957320628,4,29,4,1,0,0,3,0
87,0,148.30747573233472,9,4,4,3,2,0,3,0
338,0,80.0,10,7,3,2,1,0,0,0
25,0,147.92833738092452,4,13,4,1,0,0,1,0
129,1,76.5,8,1,4,1,2,0,0,0
29,0,73.0535106148029,2,2,4,3,0,2,0,0
75,1,150.13712390272937,6,16,4,2,1,0,0,0
60,0,49.585152779892375,8,20,3,1,1,0,0,0
56,0,141.38025636178233,9,29,4,1,1,0,0,0
217,1,119.86027997341276,9,12,4,2,1,0,0,0
148,0,137.91289849630027,8,18,4,2,2,0,3,0
144,1,76.31512881280118,7,3,3,1,1,0,0,0
56,0,116.51544409734923,6,8,4,2,0,0,0,0
5,0,90.6753018556487,11,23,4,2,0,3,0,0
38,0,119.23657529383976,4,21,4,2,0,0,2,0
162,0,187.29947557776055,8,27,4,3,0,0,5,0
16,0,235.08221690227435,8,18,4,8,3,0,5,0
152,0,90.61572888277803,7,17,4,4,2,2,0,0
69,0,79.2,11,20,4,2,0,3,0,0
53,0,107.30162926433303,7,9,4,2,2,0,0,0
82,0,118.92042182101414,10,3,4,1,0,0,1,0
76,0,78.77187668141431,5,12,4,3,0,1,0,0
21,1,90.61476149880271,8,30,4,2,1,0,0,0
115,0,264.96439268266863,7,12,4,0,1,0,5,0
80,0,140.32484023600398,5,21,4,1,1,0,3,0
11,0,165.63919099425016,8,24,4,0,1,0,2,0
58,0,108.14839384497495,5,1,4,2,1,0,0,0
86,0,217.990458183929,9,24,4,2,1,0,5,0
57,0,77.48068240415914,4,28,4,2,0,3,0,0
13,0,88.808249786556,4,18,3,0,0,2,0,0
36,0,89.02620722310012,5,18,2,1,0,0,0,0
33,0,155.71542454455948,4,26,4,1,1,0,3,0
87,0,151.09280564449026,9,9,4,3,1,0,3,0
26,0,77.10913299836886,11,16,2,2,0,0,0,0
4,0,98.98810661938835,8,16,4,8,1,0,0,0
2,0,139.0,7,6,4,1,0,3,0,0
20,0,237.63942318949617,8,3,4,2,0,0,4,0
126,0,118.8,9,8,4,3,0,2,0,0
223,1,115.50593976709706,9,4,4,3,1,0,0,0
70,0,69.6950804797237,5,3,4,1,2,1,0,0
69,0,116.1,5,9,4,2,0,3,0,0
15,0,63.65767390179365,3,12,4,2,2,3,0,0
255,1,92.83750172838636,10,23,4,3,1,0,0,0
44,0,107.1,4,3,4,1,1,1,0,0
171,0,117.5054880425469,9,10,4,2,2,0,0,0
25,0,215.51156175426556,3,29,4,3,0,0,4,0
158,1,106.80777276857259,3,23,4,3,1,0,0,0
38,0,149.82745175594738,5,6,4,3,1,0,0,0
75,0,80.01531302325789,4,30,4,2,0,3,0,0
194,1,137.7,8,25,4,2,1,0,3,0
186,2,131.95825505780968,7,8,4,5,2,0,3,0
113,0,79.90916935356242,11,13,2,4,1,0,0,0
122,0,76.39832354737356,12,4,4,2,2,3,0,0
62,0,96.4298829205517,9,4,4,2,1,0,0,0
303,1,159.18102362773678,11,26,4,4,1,0,3,0
48,0,191.71989389808152,6,10,4,1,0,0,5,0
43,0,123.95167454250962,5,19,4,3,0,0,0,0
60,0,120.6,8,6,4,2,0,0,3,0
152,1,114.6485952421324,7,20,4,4,2,0,2,0
115,0,95.313809875985,6,7,3,1,1,1,1,0
72,0,72.21381213029208,3,16,4,3,2,0,0,0
64,0,116.1,5,19,4,1,1,3,0,0
143,0,119.77873131064773,8,21,4,3,0,2,0,0
184,1,112.0054964961422,8,3,3,2,1,0,0,0
80,0,76.07323735646267,5,26,3,2,1,0,0,0
10,0,141.7849121473433,10,9,4,1,0,1,0,0
28,0,77.39042324233121,3,9,4,3,0,1,0,0
126,0,79.2,11,13,4,1,1,3,0,0
63,0,143.1,5,8,4,1,0,0,0,0
68,0,123.34399634836932,8,31,4,4,0,1,1,0
245,1,60.74143141433883,11,27,4,4,2,0,0,0
224,0,102.12363364177479,9,25,3,3,0,0,0,0
121,0,98.91705046219349,5,6,4,2,2,0,0,0
85,0,120.23850548983545,11,22,4,1,0,0,1,0
196,0,112.12097760662012,8,25,3,3,0,0,0,0
9,0,215.19637285777821,5,12,4,2,1,0,5,0
190,0,111.78781254954222,8,26,3,2,0,0,0,0
226,0,70.0188606736825,10,28,4,2,1,0,0,0
260,0,69.42197270412154,11,10,4,2,0,1,0,0
157,0,121.73755017034586,8,21,3,2,0,0,0,0
110,0,96.65509251884406,7,24,3,1,2,0,0,0
212,0,67.64853651178159,8,30,4,3,0,0,1,0
159,1,119.85,5,26,4,3,0,0,0,0
98,0,65.75651863248659,9,28,4,2,1,0,0,0
41,0,107.1,4,1,4,1,1,1,0,0
137,0,85.20197295437552,10,27,4,3,1,0,0,0
28,0,131.0574750448462,6,13,4,2,1,0,2,0
18,0,141.0037736610705,5,6,4,1,1,0,3,0
55,0,74.8,11,11,4,4,2,3,0,0
192,1,108.45,8,11,4,2,1,0,0,0
109,0,94.5,7,26,3,1,0,2,0,0
219,1,148.76991326640638,9,14,4,1,0,0,0,0
154,0,105.80683594878123,7,24,4,1,1,0,0,0
39,0,75.24052836738925,10,17,3,3,1,1,0,0
36,0,131.8134901502267,3,24,4,1,0,0,2,0
129,0,104.72347603198725,8,10,4,2,1,3,0,0
131,0,81.4295726028307,6,19,3,2,1,0,1,0
163,0,130.05,7,4,4,4,0,0,3,0
202,0,128.7,8,28,4,1,1,0,3,0
130,0,92.19467332729067,8,21,4,2,1,2,0,0
32,1,119.01970114079626,3,7,4,5,2,0,3,0
107,1,120.32030295147318,8,5,4,3,1,1,0,0
62,0,112.54914569636935,7,28,4,4,0,0,1,0
82,0,104.89962185093063,3,24,4,2,1,0,3,0
88,1,85.06393860286674,4,2,4,0,2,3,0,0
157,0,107.26731760784575,7,15,3,3,1,0,0,0
174,0,123.5390275797091,7,24,4,3,0,0,0,0
275,0,91.24041872872773,10,8,4,4,2,2,0,0
92,0,98.51005579982363,4,26,3,0,1,0,0,0
18,0,59.84740609698492,11,21,3,2,1,0,0,0
240,0,86.15820542578122,8,4,4,1,0,1,0,0
8,1,108.1961868005296,4,10,4,2,0,0,3,0
217,1,98.70898399088139,8,7,4,2,0,0,0,0
223,2,122.11675188597185,10,29,4,1,2,0,0,0
130,0,97.80864197575805,7,22,4,3,1,0,0,0
43,0,128.4857549990676,11,14,4,3,0,0,3,0
162,1,121.08837860924778,7,27,4,1,0,0,0,0
160,0,115.77272822489279,8,7,4,3,0,0,0,0
121,0,56.936559395674905,3,26,3,2,2,0,0,0
31,0,97.77454491211881,5,8,4,1,1,0,0,0
52,0,159.38801876130174,5,25,4,3,1,0,3,0
193,0,130.2333523653965,7,4,4,1,1,0,0,0
90,1,76.5,7,8,4,3,0,0,0,0
120,0,68.8350696095639,11,16,4,3,1,0,0,0
32,0,142.59180993107418,4,9,4,3,0,0,0,0
18,0,116.9263636334171,8,10,4,2,1,0,0,0
187,0,115.34731635217794,8,29,4,2,0,0,0,0
131,0,124.71784758677461,9,29,4,3,0,0,3,0
61,0,76.28690237099599,7,7,3,3,0,0,0,0
161,0,125.20530017531651,5,20,4,3,0,0,3,0
183,1,113.19733988934932,8,2,4,4,1,0,0,0
124,0,85.71095948522638,6,25,3,0,1,0,0,0
61,0,126.9,5,16,4,1,1,0,0,0
162,0,105.97804976993139,8,14,4,3,1,0,0,0
107,0,116.67414587972475,8,4,4,2,1,1,0,0
44,0,87.69191812210697,9,19,4,1,0,3,0,0
2,0,79.0,2,13,4,1,0,3,0,0
158,0,129.28761090594196,6,17,4,2,1,0,3,0
240,1,67.04511375747924,11,11,4,1,2,3,0,0
35,0,125.64499523088953,6,24,4,0,1,2,0,0
64,0,72.95427940225711,2,26,3,1,2,0,0,0
26,0,140.1288331755595,6,9,4,2,0,1,0,0
59,0,167.96049571743907,6,18,4,2,0,0,3,0
266,0,95.2161319294546,9,29,3,2,1,0,0,0
87,0,195.82412702094464,6,13,4,2,1,0,5,0
142,0,141.0328488264316,8,21,4,3,1,0,1,0
10,0,130.01448694497577,9,26,4,2,0,0,0,0
115,0,132.27315736523963,5,28,4,3,2,0,3,0
0,0,126.0,9,5,4,0,1,0,0,0
35,0,98.0488482332567,9,27,4,0,1,3,0,0
82,0,141.50236418399052,7,12,4,1,0,1,1,0
115,0,105.3,5,4,4,2,0,0,0,0
173,0,130.05,8,13,4,3,1,0,3,0
5,0,139.0073869134337,8,3,4,2,2,0,0,0
57,0,168.3,8,20,4,1,0,0,3,0
62,0,116.54080728118942,4,21,4,1,0,1,0,0
10,0,131.8853735840429,9,23,4,1,0,0,0,0
23,0,128.79866896745827,4,9,4,3,2,0,3,0
31,0,214.44291392555303,6,28,4,1,1,1,3,0
18,0,115.36782110182887,7,30,4,2,0,0,0,0
0,0,209.0258719868019,7,12,4,1,0,0,0,0
164,1,126.23120296308466,9,29,4,2,1,0,3,0
223,1,96.3,10,29,4,1,2,0,0,0
37,1,125.11442056649497,9,2,4,1,2,0,1,0
52,0,78.3,3,4,4,1,0,0,0,0
257,0,93.95821498660555,8,29,4,1,2,0,0,0
217,1,94.33479066246787,7,18,4,1,1,0,0,0
288,0,187.77687312162357,10,23,4,5,1,0,5,0
50,0,97.73233843970961,4,11,4,3,0,1,0,0
112,1,76.38587507321527,8,7,4,2,2,0,0,0
28,0,108.99505345448347,8,29,4,2,0,2,0,0
215,1,118.48649878672354,9,10,4,3,0,0,1,0
17,0,101.36039807702699,4,19,4,14,6,0,2,0
139,1,232.5430137906504,7,4,4,2,1,1,5,0
23,0,153.95117178516753,10,25,4,1,2,0,3,0
219,1,70.33624736736428,12,2,4,1,1,1,0,0
347,0,117.80157387427188,9,9,3,3,0,0,0,0
92,0,50.23426679466211,7,5,4,3,2,0,0,0
22,0,94.93998486363658,9,15,0,1,2,0,0,0
59,0,105.3,5,12,4,1,0,0,0,0
11,0,153.9626543242665,9,1,4,0,1,0,0,0
192,0,97.15833004448199,6,23,3,2,0,0,1,0
9,0,137.17080606032545,3,29,4,1,0,0,2,0
86,0,76.38296090761858,6,5,4,2,1,0,0,0
264,0,97.74545528629332,9,29,4,3,1,0,0,0
94,0,119.60143866255316,8,24,4,2,0,0,0,0
118,0,164.79640956450595,9,22,4,1,1,0,3,0
72,0,87.36699617021361,11,19,4,0,1,0,0,0
53,0,79.842510304825,2,27,4,1,1,3,0,0
167,1,146.36296871099105,7,13,4,1,0,0,0,0
36,0,76.11782272722913,2,11,4,1,1,0,0,0
9,0,149.0,9,14,4,1,0,3,0,0
60,0,87.3,3,3,4,2,0,0,3,0
9,0,101.52443775033132,10,19,4,0,0,0,0,0
46,0,111.00978346826291,4,18,4,1,0,0,3,0
128,0,135.92501147454996,9,10,4,4,0,0,2,0
115,1,77.06123806236009,9,17,4,2,1,1,0,0
95,0,95.26174574465114,5,9,4,1,1,0,0,0
39,0,67.5,2,14,4,1,1,3,0,0
55,0,140.38031103255418,6,3,4,1,0,0,3,0
42,0,92.16920766513552,11,1,4,4,0,0,0,0
75,0,128.80099692985013,7,8,4,1,1,0,3,0
155,1,115.51719797259328,7,8,4,3,0,0,0,0
5,0,151.22575682206147,6,15,4,1,0,0,0,0
118,0,151.31178020314275,8,24,4,2,1,0,1,0
178,0,120.4584254594261,8,2,4,3,1,0,0,0
51,0,75.09147643772846,2,4,4,2,1,0,0,0
138,0,95.54091728845334,8,24,4,1,0,0,0,0
67,0,105.32395351953825,6,26,4,3,0,0,0,0
209,0,84.84440343182051,7,29,4,2,1,1,0,0
43,0,83.9485765589099,2,14,4,1,0,0,0,0
102,0,81.94564726242604,9,29,3,1,1,3,0,0
298,0,97.19181042816969,9,18,4,4,2,0,0,0
97,0,186.3,6,25,4,2,0,0,5,0
158,0,103.2409208494916,6,11,4,1,1,0,0,0
196,0,70.93389730989591,10,2,4,2,0,0,0,0
18,0,99.70151599338111,2,20,4,0,1,0,0,0
67,0,122.00976049393921,8,31,4,4,0,2,0,0
4,0,121.10117710675544,6,9,4,1,0,0,0,0
91,0,114.23147050576675,6,23,4,1,2,0,0,0
168,0,82.07355878204436,9,4,3,4,0,0,0,0
41,0,139.5,10,5,4,2,0,0,3,0
31,0,72.34311651007796,2,19,4,5,2,0,0,0
80,0,74.61461622825773,3,25,3,1,1,0,0,0
22,0,157.10768873948214,4,22,4,1,1,0,1,0
99,0,123.73286707196789,7,23,4,1,0,0,3,0
125,0,74.29857369405197,7,17,3,2,0,0,0,0
52,0,126.2104233300586,9,9,4,3,0,0,0,0
65,0,105.32154244933209,9,13,4,1,2,0,0,0
102,0,125.28375387971602,5,5,4,2,0,0,2,0
148,0,105.86232089556432,6,20,3,2,0,0,0,0
288,0,67.21232972244985,12,22,4,4,2,0,0,0
54,0,86.88878739428398,3,18,4,1,1,3,0,0
304,1,79.5,12,29,4,3,0,3,0,0
30,0,152.2675439066382,5,2,4,5,3,0,1,0
91,0,74.57223006540156,9,16,4,2,1,0,0,0
45,0,105.33358275293062,3,17,4,1,0,0,3,0
178,1,108.69403470656134,9,2,4,1,1,0,0,0
161,0,130.0,3,25,3,2,1,1,0,0
185,1,106.6246645879968,8,26,4,2,2,0,0,0
159,1,129.00449673339085,8,16,4,2,1,0,1,0
104,0,109.51556738672096,5,11,4,4,1,2,0,0
110,0,104.4,10,27,4,2,0,0,3,0
120,0,110.67933443582986,5,12,4,2,1,0,0,0
123,0,136.69643775279079,9,9,4,1,1,0,1,0
9,0,169.0,7,23,4,0,0,0,0,0
62,0,96.23,9,4,4,2,2,0,1,0
209,0,89.49298285715687,9,27,4,1,1,2,0,0
12,0,154.0,9,8,4,1,0,0,3,0
183,1,112.89079830359691,9,12,4,3,1,0,1,0
158,0,187.6545212503181,5,25,4,2,0,0,5,0
83,1,122.22200204110067,10,21,4,3,2,0,3,0
112,0,213.77467559004828,9,30,3,1,0,0,3,0
166,0,98.64866232437492,9,2,4,1,2,1,0,0
48,0,73.33258410741072,3,7,4,2,1,0,0,0
185,0,122.08381465802164,9,4,4,2,0,0,1,0
54,0,88.88269630179713,3,16,4,3,0,0,0,0
24,0,139.0,8,19,4,0,0,3,0,0
56,0,92.91730254557491,11,25,4,2,0,0,0,0
92,0,100.0,3,26,3,1,2,0,0,0
230,0,87.38789777231081,7,25,4,3,0,0,0,0
133,0,82.45,8,19,3,2,1,0,3,0
49,0,94.5,9,18,4,2,1,0,0,0
31,0,106.74671217076802,4,13,4,2,0,0,0,0
42,0,107.1,4,2,4,1,1,0,0,0
92,0,150.3,8,22,4,3,0,0,3,0
247,1,115.0,6,6,3,1,1,1,0,0
177,1,107.80988677306324,8,28,4,3,2,0,0,0
135,0,147.71605298467782,8,7,4,0,1,0,3,0
59,0,103.75013406550417,5,26,4,2,1,1,0,0
154,0,113.47260093384922,9,3,4,1,1,0,0,0
18,0,155.4552956756058,4,30,4,1,0,0,3,0
110,0,121.07829870486798,8,1,4,2,0,0,1,0
23,0,95.26020832945296,2,10,4,3,1,0,0,0
232,1,131.418414626891,7,2,4,1,1,0,0,0
46,0,124.07993316991926,8,29,4,5,1,0,3,0
46,0,207.99385425363116,8,9,4,1,1,0,5,0
26,0,103.73947536142477,12,17,4,2,0,0,0,0
99,0,94.5,7,25,4,2,0,3,0,0
31,0,137.84179087166117,9,2,4,2,1,0,0,0
188,0,94.5,7,22,4,1,1,3,0,0
33,0,67.5,2,5,4,2,1,0,0,0
118,1,80.06901182228401,10,25,4,2,0,3,0,0
157,0,134.2415289546435,8,28,4,2,0,0,3,0
324,1,66.81245716200608,11,24,4,3,0,3,0,0
247,0,90.75490609380286,10,24,4,3,0,0,0,0
158,0,99.4976886121776,8,1,4,4,1,0,0,0
210,1,96.3,9,18,4,2,0,0,0,0
190,0,86.49663068393546,7,25,4,3,1,0,0,0
104,0,69.64888420619101,8,4,4,1,1,0,0,0
133,0,94.5,7,16,4,0,1,2,0,0
25,0,119.0,8,26,4,0,0,2,0,0
246,0,110.9353944896678,6,6,3,1,1,0,0,0
142,0,103.65134799618961,7,2,4,5,2,0,0,0
137,0,168.73054090842635,7,10,4,3,1,0,4,0
17,0,107.18582268022956,2,17,4,6,1,0,0,0
113,0,90.38845869503845,8,24,4,2,1,1,0,0
49,0,115.29599786933159,8,4,4,2,1,0,3,0
184,1,115.72798485198261,8,29,4,2,2,0,0,0
101,0,126.9,5,7,4,1,0,0,0,0
155,0,143.01921827286046,9,18,4,0,1,0,3,0
39,0,121.51837955943046,3,22,4,3,0,0,3,0
183,1,128.57292627092846,9,17,4,3,0,0,2,0
33,0,102.22055024332235,8,28,4,0,1,3,0,0
322,0,77.97998035219224,5,18,3,3,0,0,0,0
210,1,89.13720197620998,8,17,4,2,0,2,0,0
25,1,151.92775469811528,7,23,4,2,1,0,0,0
136,0,101.24198132074964,6,15,3,1,1,0,1,0
79,0,189.52755544322957,8,15,4,3,1,0,4,0
163,0,110.76681378136618,7,13,3,3,0,0,0,0
6,0,133.07963807247955,3,2,4,3,0,0,2,0
65,0,105.3,5,23,4,1,1,0,0,0
97,0,129.4836341680566,6,4,4,3,0,0,0,0
157,0,131.842088252833,7,7,3,2,0,0,0,0
22,0,159.37720178245763,5,24,3,1,0,0,0,0
177,0,77.03,7,18,4,2,1,0,0,0
61,0,118.01784426605191,3,22,4,2,0,0,1,0
41,0,76.37736165150608,2,15,4,1,0,0,0,0
123,0,97.40587616735074,7,2,4,2,1,0,0,0
35,0,109.75814894165143,8,29,4,3,0,0,0,0
26,0,107.40628039177523,5,11,4,1,1,0,2,0
123,0,95.51707078324577,4,29,4,2,0,0,0,0
10,0,137.73142329767967,3,29,4,1,0,0,3,0
164,0,108.81176007746821,7,6,3,3,1,0,0,0
110,1,77.5578292827306,8,16,4,1,0,1,0,0
201,1,102.86870562848141,8,7,3,2,0,1,0,0
66,0,137.7,6,26,4,2,1,0,0,0
229,0,104.8528456110252,5,22,4,0,1,0,0,0
1,0,88.05845798723688,3,9,2,0,0,0,0,0
139,0,98.86225840524857,5,29,4,3,0,0,0,0
15,0,111.0,5,29,4,0,1,0,0,0
149,0,105.7991879686844,7,19,4,2,0,0,0,0
11,0,148.6773986448282,4,26,4,2,2,0,3,0
18,0,140.53604347316846,5,7,4,4,1,0,3,0
87,1,135.06083535430957,10,9,4,3,1,0,0,0
33,0,204.3540636303276,9,23,3,1,0,1,2,0
23,0,97.76868685594258,3,10,4,2,1,2,0,0
54,1,108.0,9,2,4,2,0,3,0,0
9,0,146.0,4,22,4,1,0,0,3,0
129,0,132.12884469845073,7,25,4,4,1,0,1,0
227,0,108.22426208657443,9,17,4,2,1,1,0,0
158,0,105.3,7,24,4,0,1,0,0,0
99,0,91.81494684604768,3,17,3,1,1,0,1,0
106,0,65.8552915260959,7,6,3,2,1,0,0,0
121,0,77.42058796237632,11,24,4,5,2,0,2,0
158,2,161.1,9,5,4,2,1,1,0,0
7,0,84.66134267894472,2,14,3,1,1,0,0,0
32,0,149.57664403570118,8,26,4,1,0,0,3,0
23,0,93.52699957041946,3,18,4,1,0,0,0,0
138,0,99.94592026866626,5,15,3,1,1,0,0,0
43,0,146.77102090290336,5,26,4,2,1,0,1,0
1,0,136.01167243079104,8,5,4,1,0,1,0,0
126,0,130.17574856937497,7,5,4,1,1,0,0,0
64,0,116.1,5,19,4,1,1,3,0,0
132,0,114.57795589316932,7,16,4,2,1,0,1,0
40,0,103.27504309987157,6,26,4,4,1,2,0,0
168,0,85.06781686677202,4,22,3,1,1,0,0,0
3,0,167.2586715695764,7,12,4,1,0,0,1,0
48,0,78.3,2,5,4,1,1,0,0,0
38,0,113.08729874212202,7,26,4,2,1,1,0,0
40,0,89.39001184200555,5,21,4,1,0,3,0,0
75,0,128.6365995051484,7,8,4,1,1,0,3,0
